type	pre-condition	post-condition	confidence	SDC
Embedding	"80 % column values have their Glove embedding distance to ""clothing"" < 6.0"	"values whose Glove embedding distance to ""clothing"" > 10.0"	0.9814296841358376	(('embed', 1, 'clothing', 0.8, 6.0), ('embed', 10.0), 1.2976676874110074, 0.018570315864162388, (20, 1637, 93155, 103568))
Embedding	"80 % column values have their Glove embedding distance to ""france"" < 6.5"	"values whose Glove embedding distance to ""france"" > 11.5"	0.9811286584620981	(('embed', 1, 'france', 0.8, 6.5), ('embed', 11.5), 1.28727842947702, 0.0188713415379019, (82, 5300, 93024, 99974))
Embedding	"80 % column values have their Glove embedding distance to ""physics"" < 7.0"	"values whose Glove embedding distance to ""physics"" > 9.0"	0.981118066653341	(('embed', 1, 'physics', 0.8, 7.0), ('embed', 9.0), 1.3167660144664968, 0.018881933346658976, (23, 1798, 95451, 101108))
Embedding	"80 % column values have their Sentence-BERT embedding distance to ""france"" < 1.0"	"values whose Sentence-BERT embedding distance to ""france"" > 1.3250000000000002"	0.9810613123553511	(('sbert', 1, 'france', 0.8, 1.0), ('sbert', 1.3250000000000002), 1.2418937122825557, 0.018938687644648847, (7, 751, 85374, 112248))
Embedding	"80 % column values have their Glove embedding distance to ""silver"" < 6.0"	"values whose Glove embedding distance to ""silver"" > 8.0"	0.9810179821190186	(('embed', 1, 'silver', 0.8, 6.0), ('embed', 8.0), 1.384283814928565, 0.01898201788098144, (13, 1153, 101078, 96136))
Embedding	"80 % column values have their Glove embedding distance to ""silver"" < 6.0"	"values whose Glove embedding distance to ""silver"" > 9.5"	0.9810179821190186	(('embed', 1, 'silver', 0.8, 6.0), ('embed', 9.5), 1.3047162431915083, 0.01898201788098144, (13, 1153, 93235, 103979))
Embedding	"80 % column values have their Glove embedding distance to ""texas"" < 6.0"	"values whose Glove embedding distance to ""texas"" > 11.0"	0.9808264906625888	(('embed', 1, 'texas', 0.8, 6.0), ('embed', 11.0), 1.2851918346439724, 0.019173509337411188, (85, 5385, 93018, 99892))
Pattern	"95 % of values match pattern ""^[a-zA-Z]+ [\+\-\d\.,]+$"""	"values not matching pattern ""^[a-zA-Z]+ [\+\-\d\.,]+$"""	0.9807986799636502	(('pattern', 1, 'le 05', '^[a-zA-Z]+ [\\+\\-\\d\\.,]+$', 0.95), ('pattern', 0), 2.9125770322027216, 0.01920132003634975, (25, 1890, 196465, 0))
Embedding	"80 % column values have their Glove embedding distance to ""hp"" < 6.5"	"values whose Glove embedding distance to ""hp"" > 9.5"	0.9807644683013332	(('embed', 1, 'hp', 0.8, 6.5), ('embed', 9.5), 1.2906367750142531, 0.019235531698666795, (27, 2008, 93337, 103008))
Embedding	"80 % column values have their Glove embedding distance to ""mars"" < 6.0"	"values whose Glove embedding distance to ""mars"" > 10.5"	0.9801247462331144	(('embed', 1, 'mars', 0.8, 6.0), ('embed', 10.5), 1.3350041298446786, 0.019875253766885592, (4, 509, 93104, 104763))
Embedding	"80 % column values have their Glove embedding distance to ""mars"" < 6.0"	"values whose Glove embedding distance to ""mars"" > 7.5"	0.9801247462331144	(('embed', 1, 'mars', 0.8, 6.0), ('embed', 7.5), 1.6493061968855431, 0.019875253766885592, (4, 509, 123922, 73945))
Embedding	"80 % column values have their Glove embedding distance to ""central"" < 5.0"	"values whose Glove embedding distance to ""central"" > 6.5"	0.979930595310417	(('embed', 1, 'central', 0.8, 5.0), ('embed', 6.5), 1.9883368211977193, 0.02006940468958291, (21, 1572, 157758, 39029))
Embedding	"80 % column values have their Glove embedding distance to ""transportation"" < 6.0"	"values whose Glove embedding distance to ""transportation"" > 11.5"	0.9798947831163716	(('embed', 1, 'transportation', 0.8, 6.0), ('embed', 11.5), 1.2775949614618254, 0.020105216883628412, (42, 2773, 93062, 102503))
Embedding	"80 % column values have their Glove embedding distance to ""transportation"" < 6.0"	"values whose Glove embedding distance to ""transportation"" > 9.0"	0.9798947831163716	(('embed', 1, 'transportation', 0.8, 6.0), ('embed', 9.0), 1.286828354743042, 0.020105216883628412, (42, 2773, 93964, 101601))
Embedding	"80 % column values have their Glove embedding distance to ""jan"" < 6.0"	"values whose Glove embedding distance to ""jan"" > 8.5"	0.9798486578177177	(('embed', 1, 'jan', 0.8, 6.0), ('embed', 8.5), 1.324861258401802, 0.0201513421822823, (13, 1085, 95891, 101391))
Embedding	"80 % column values have their Glove embedding distance to ""jan"" < 6.0"	"values whose Glove embedding distance to ""jan"" > 10.5"	0.9798486578177177	(('embed', 1, 'jan', 0.8, 6.0), ('embed', 10.5), 1.2965001491392107, 0.0201513421822823, (13, 1085, 93096, 104186))
Embedding	"80 % column values have their Sentence-BERT embedding distance to ""europe"" < 1.1"	"values whose Sentence-BERT embedding distance to ""europe"" > 1.3250000000000002"	0.9796123785364524	(('sbert', 1, 'europe', 0.8, 1.1), ('sbert', 1.3250000000000002), 1.4265202298917512, 0.020387621463547563, (23, 1663, 107172, 89522))
Pattern	"93 % of values match pattern ""^[a-zA-Z]+ [\+\-\d\.,]+$"""	"values not matching pattern ""^[a-zA-Z]+ [\+\-\d\.,]+$"""	0.9795849443151438	(('pattern', 1, 'jun 2021', '^[a-zA-Z]+ [\\+\\-\\d\\.,]+$', 0.93), ('pattern', 0), 2.9036755861833896, 0.020415055684856284, (27, 1890, 196463, 0))
Embedding	"80 % column values have their Glove embedding distance to ""rent"" < 6.0"	"values whose Glove embedding distance to ""rent"" > 10.0"	0.9794881712943637	(('embed', 1, 'rent', 0.8, 6.0), ('embed', 10.0), 1.289966439165898, 0.02051182870563624, (16, 1245, 93135, 103984))
Embedding	"80 % column values have their Glove embedding distance to ""rent"" < 6.0"	"values whose Glove embedding distance to ""rent"" > 10.5"	0.9794881712943637	(('embed', 1, 'rent', 0.8, 6.0), ('embed', 10.5), 1.2895701340828136, 0.02051182870563624, (16, 1245, 93096, 104023))
Embedding	"80 % column values have their Glove embedding distance to ""nigeria"" < 5.5"	"values whose Glove embedding distance to ""nigeria"" > 9.5"	0.9794544968853737	(('embed', 1, 'nigeria', 0.8, 5.5), ('embed', 9.5), 1.2785134685240132, 0.020545503114626287, (31, 2103, 93156, 103090))
Embedding	"80 % column values have their Glove embedding distance to ""wi"" < 6.0"	"values whose Glove embedding distance to ""wi"" > 12.0"	0.9793626138342055	(('embed', 1, 'wi', 0.8, 6.0), ('embed', 12.0), 1.2873740224745893, 0.020637386165794462, (17, 1296, 93082, 103985))
Embedding	"80 % column values have their Glove embedding distance to ""wi"" < 6.0"	"values whose Glove embedding distance to ""wi"" > 9.5"	0.9793626138342055	(('embed', 1, 'wi', 0.8, 6.0), ('embed', 9.5), 1.2875671450652955, 0.020637386165794462, (17, 1296, 93101, 103966))
Embedding	"80 % column values have their Glove embedding distance to ""no"" < 5.5"	"values whose Glove embedding distance to ""no"" > 7.0"	0.9793261639397979	(('embed', 1, 'no', 0.8, 5.5), ('embed', 7.0), 1.8093807306566956, 0.020673836060202178, (47, 2967, 143568, 51798))
Embedding	"80 % column values have their Glove embedding distance to ""norway"" < 5.5"	"values whose Glove embedding distance to ""norway"" > 7.5"	0.9790856397646603	(('embed', 1, 'norway', 0.8, 5.5), ('embed', 7.5), 1.5318872179888525, 0.02091436023533968, (5, 550, 113812, 84013))
Embedding	"80 % column values have their Glove embedding distance to ""visa"" < 6.5"	"values whose Glove embedding distance to ""visa"" > 8.5"	0.9789724488769943	(('embed', 1, 'visa', 0.8, 6.5), ('embed', 8.5), 1.478856004439113, 0.0210275511230057, (36, 2326, 113198, 82820))
Embedding	"80 % column values have their Glove embedding distance to ""vietnam"" < 6.0"	"values whose Glove embedding distance to ""vietnam"" > 11.5"	0.9786312919687199	(('embed', 1, 'vietnam', 0.8, 6.0), ('embed', 11.5), 1.270742289021623, 0.02136870803128005, (107, 5931, 92996, 99346))
Embedding	"80 % column values have their Glove embedding distance to ""components"" < 6.0"	"values whose Glove embedding distance to ""components"" > 9.0"	0.9784889398936709	(('embed', 1, 'components', 0.8, 6.0), ('embed', 9.0), 1.2846220572286768, 0.021511060106329027, (39, 2431, 94606, 101304))
Embedding	"80 % column values have their Glove embedding distance to ""low"" < 4.5"	"values whose Glove embedding distance to ""low"" > 6.5"	0.978368792195079	(('embed', 1, 'low', 0.8, 4.5), ('embed', 6.5), 1.9779887487208017, 0.02163120780492102, (2, 331, 151820, 46227))
Embedding	"80 % column values have their Glove embedding distance to ""gbr"" < 6.5"	"values whose Glove embedding distance to ""gbr"" > 12.0"	0.9782766045998227	(('embed', 1, 'gbr', 0.8, 6.5), ('embed', 12.0), 1.5102114594128693, 0.021723395400177335, (0, 173, 93103, 105104))
Embedding	"80 % column values have their Sentence-BERT embedding distance to ""strongly agree"" < 1.3"	"values whose Sentence-BERT embedding distance to ""strongly agree"" > 1.375"	0.9781759009428665	(('sbert', 1, 'strongly agree', 0.8, 1.3), ('sbert', 1.375), 1.5445516272962077, 0.021824099057133426, (25, 1659, 119623, 77073))
Embedding	"80 % column values have their Glove embedding distance to ""college"" < 6.5"	"values whose Glove embedding distance to ""college"" > 10.0"	0.9780936581881273	(('embed', 1, 'college', 0.8, 6.5), ('embed', 10.0), 1.2735706684825843, 0.02190634181187271, (27, 1759, 93316, 103278))
CTA	"80 % column values have their Sherlock ""status""-classifier scores >= 0.1"	"values whose Sherlock ""status""-classifier scores <= 0"	0.9778679421784356	(('cta', 'status', 0.8, 0.1), ('cta', 0), 1.438758818822032, 0.022132057821564396, (1, 251, 98473, 99655))
Embedding	"80 % column values have their Glove embedding distance to ""good"" < 5.5"	"values whose Glove embedding distance to ""good"" > 7.0"	0.9778142279653075	(('embed', 1, 'good', 0.8, 5.5), ('embed', 7.0), 1.843368494280109, 0.022185772034692484, (26, 1684, 147180, 49490))
CTA	"80 % column values have their Sherlock ""state""-classifier scores >= 0.7000000000000001"	"values whose Sherlock ""state""-classifier scores <= 0.005"	0.9775136734846782	(('cta', 'state', 0.8, 0.7000000000000001), ('cta', 0.005), 2.8685280614834756, 0.022486326515321793, (0, 167, 194541, 3672))
CTA	"80 % column values have their Sherlock ""state""-classifier scores >= 0.7000000000000001"	"values whose Sherlock ""state""-classifier scores <= 0"	0.9775136734846782	(('cta', 'state', 0.8, 0.7000000000000001), ('cta', 0), 1.564283085342958, 0.022486326515321793, (0, 167, 98461, 99752))
CTA	"80 % column values have their Sherlock ""state""-classifier scores >= 0.7000000000000001"	"values whose Sherlock ""state""-classifier scores <= 0.002"	0.9775136734846782	(('cta', 'state', 0.8, 0.7000000000000001), ('cta', 0.002), 2.6932038453399993, 0.022486326515321793, (0, 167, 188416, 9797))
Pattern	"98 % of values match pattern ""^[a-zA-Z]+[\+\-\d\.,]+$"""	"values not matching pattern ""^[a-zA-Z]+[\+\-\d\.,]+$"""	0.9772911786104681	(('pattern', 1, 'q1', '^[a-zA-Z]+[\\+\\-\\d\\.,]+$', 0.98), ('pattern', 0), 2.8668682557556613, 0.022708821389531952, (102, 5338, 192940, 0))
Embedding	"80 % column values have their Sentence-BERT embedding distance to ""skilled manual"" < 1.2000000000000002"	"values whose Sentence-BERT embedding distance to ""skilled manual"" > 1.3250000000000002"	0.9771117529861488	(('sbert', 1, 'skilled manual', 0.8, 1.2000000000000002), ('sbert', 1.3250000000000002), 2.1528416477794123, 0.022888247013851153, (0, 164, 153591, 44625))
Embedding	"80 % column values have their Sentence-BERT embedding distance to ""turkey"" < 1.1"	"values whose Sentence-BERT embedding distance to ""turkey"" > 1.3"	0.977042498535246	(('sbert', 1, 'turkey', 0.8, 1.1), ('sbert', 1.3), 1.8273645831071936, 0.022957501464753997, (12, 896, 144942, 52530))
Embedding	"80 % column values have their Sentence-BERT embedding distance to ""partial high school"" < 1.2000000000000002"	"values whose Sentence-BERT embedding distance to ""partial high school"" > 1.3250000000000002"	0.9769681526921357	(('sbert', 1, 'partial high school', 0.8, 1.2000000000000002), ('sbert', 1.3250000000000002), 1.9351947551862163, 0.023031847307864284, (1, 241, 145960, 52178))
Embedding	"80 % column values have their Glove embedding distance to ""adventure"" < 6.0"	"values whose Glove embedding distance to ""adventure"" > 7.5"	0.9769485420125787	(('embed', 1, 'adventure', 0.8, 6.0), ('embed', 7.5), 1.6118728336152635, 0.02305145798742129, (18, 1210, 126179, 70973))
Embedding	"80 % column values have their Glove embedding distance to ""maryland"" < 4.0"	"values whose Glove embedding distance to ""maryland"" > 7.0"	0.9769320153634324	(('embed', 1, 'maryland', 0.8, 4.0), ('embed', 7.0), 1.8298094243250798, 0.023067984636567583, (2, 310, 139354, 58714))
Embedding	"80 % column values have their Glove embedding distance to ""aa"" < 6.0"	"values whose Glove embedding distance to ""aa"" > 9.0"	0.9766365318488618	(('embed', 1, 'aa', 0.8, 6.0), ('embed', 9.0), 1.2673110044240175, 0.02336346815113819, (22, 1397, 93184, 103777))
Embedding	"80 % column values have their Glove embedding distance to ""aa"" < 6.0"	"values whose Glove embedding distance to ""aa"" > 10.5"	0.9766365318488618	(('embed', 1, 'aa', 0.8, 6.0), ('embed', 10.5), 1.2662839055989752, 0.02336346815113819, (22, 1397, 93083, 103878))
Embedding	"80 % column values have their Glove embedding distance to ""aa"" < 6.0"	"values whose Glove embedding distance to ""aa"" > 12.0"	0.9766365318488618	(('embed', 1, 'aa', 0.8, 6.0), ('embed', 12.0), 1.2662228880157316, 0.02336346815113819, (22, 1397, 93077, 103884))
Embedding	"80 % column values have their Glove embedding distance to ""george"" < 5.5"	"values whose Glove embedding distance to ""george"" > 11.5"	0.9763825442865737	(('embed', 1, 'george', 0.8, 5.5), ('embed', 11.5), 1.2597183451469487, 0.023617455713426348, (29, 1727, 93070, 103554))
Embedding	"80 % column values have their Glove embedding distance to ""europe"" < 6.0"	"values whose Glove embedding distance to ""europe"" > 11.5"	0.9763404001418391	(('embed', 1, 'europe', 0.8, 6.0), ('embed', 11.5), 1.257807510789906, 0.02365959985816096, (141, 6873, 92960, 98406))
CTA	"80 % column values have their Sherlock ""region""-classifier scores >= 0.15000000000000002"	"values whose Sherlock ""region""-classifier scores <= 0"	0.9762561145559291	(('cta', 'region', 0.8, 0.15000000000000002), ('cta', 0), 1.4021960740216495, 0.023743885444070877, (2, 301, 98451, 99626))
Embedding	"80 % column values have their Glove embedding distance to ""illinois"" < 4.0"	"values whose Glove embedding distance to ""illinois"" > 7.0"	0.9758899261575623	(('embed', 1, 'illinois', 0.8, 4.0), ('embed', 7.0), 1.9436210001465848, 0.0241100738424377, (1, 230, 146965, 51184))
Embedding	"80 % column values have their Sentence-BERT embedding distance to ""france"" < 1.0"	"values whose Sentence-BERT embedding distance to ""france"" > 1.3"	0.9758867161810627	(('sbert', 1, 'france', 0.8, 1.0), ('sbert', 1.3), 1.4857393705954496, 0.024113283818937268, (10, 748, 113105, 84517))
Embedding	"80 % column values have their Glove embedding distance to ""investigating"" < 6.5"	"values whose Glove embedding distance to ""investigating"" > 11.0"	0.9758443291791918	(('embed', 1, 'investigating', 0.8, 6.5), ('embed', 11.0), 1.255813159640172, 0.024155670820808144, (153, 7253, 92955, 98019))
Embedding	"80 % column values have their Glove embedding distance to ""david"" < 6.0"	"values whose Glove embedding distance to ""david"" > 10.0"	0.9755673558820916	(('embed', 1, 'david', 0.8, 6.0), ('embed', 10.0), 1.2480503221787278, 0.024432644117908298, (92, 4514, 93096, 100678))
Embedding	"80 % column values have their Glove embedding distance to ""david"" < 6.0"	"values whose Glove embedding distance to ""david"" > 12.0"	0.9755673558820916	(('embed', 1, 'david', 0.8, 6.0), ('embed', 12.0), 1.2471310056162808, 0.024432644117908298, (92, 4514, 93007, 100767))
Embedding	"80 % column values have their Glove embedding distance to ""indiana"" < 4.5"	"values whose Glove embedding distance to ""indiana"" > 9.0"	0.975546892732646	(('embed', 1, 'indiana', 0.8, 4.5), ('embed', 9.0), 1.3069005617950482, 0.024453107267353974, (5, 469, 93205, 104701))
Embedding	"80 % column values have their Glove embedding distance to ""indiana"" < 4.5"	"values whose Glove embedding distance to ""indiana"" > 9.5"	0.975546892732646	(('embed', 1, 'indiana', 0.8, 4.5), ('embed', 9.5), 1.3064956409829456, 0.024453107267353974, (5, 469, 93165, 104741))
CTA	"80 % column values have their Sherlock ""state""-classifier scores >= 0.55"	"values whose Sherlock ""state""-classifier scores <= 0"	0.9753926857941002	(('cta', 'state', 0.8, 0.55), ('cta', 0), 1.359327148402511, 0.024607314205899747, (5, 466, 98456, 99453))
Embedding	"80 % column values have their Sentence-BERT embedding distance to ""france"" < 1.1"	"values whose Sentence-BERT embedding distance to ""france"" > 1.3250000000000002"	0.9752663005629182	(('sbert', 1, 'france', 0.8, 1.1), ('sbert', 1.3250000000000002), 1.175714151786987, 0.024733699437081834, (27, 1554, 85354, 111445))
Embedding	"80 % column values have their Glove embedding distance to ""maine"" < 4.5"	"values whose Glove embedding distance to ""maine"" > 7.0"	0.9751864045631138	(('embed', 1, 'maine', 0.8, 4.5), ('embed', 7.0), 1.7787528857858868, 0.024813595436886215, (4, 406, 138062, 59908))
Embedding	"80 % column values have their Glove embedding distance to ""black"" < 5.0"	"values whose Glove embedding distance to ""black"" > 6.5"	0.9744568840797212	(('embed', 1, 'black', 0.8, 5.0), ('embed', 6.5), 2.025720392399667, 0.025543115920278817, (3, 338, 158375, 39664))
Embedding	"80 % column values have their Glove embedding distance to ""lagos"" < 5.5"	"values whose Glove embedding distance to ""lagos"" > 11.0"	0.9744511915277548	(('embed', 1, 'lagos', 0.8, 5.5), ('embed', 11.0), 1.2531637985936672, 0.025548808472245207, (23, 1321, 93078, 103958))
Embedding	"80 % column values have their Glove embedding distance to ""manual"" < 6.0"	"values whose Glove embedding distance to ""manual"" > 8.5"	0.974186167245379	(('embed', 1, 'manual', 0.8, 6.0), ('embed', 8.5), 1.278553671260454, 0.025813832754621006, (21, 1216, 95525, 101618))
Embedding	"80 % column values have their Glove embedding distance to ""disagree"" < 5.5"	"values whose Glove embedding distance to ""disagree"" > 6.0"	0.973273838194147	(('embed', 1, 'disagree', 0.8, 5.5), ('embed', 6.0), 2.798191482807005, 0.026726161805852935, (1, 207, 196105, 2067))
Embedding	"80 % column values have their Glove embedding distance to ""iowa"" < 4.0"	"values whose Glove embedding distance to ""iowa"" > 6.0"	0.9731471559571057	(('embed', 1, 'iowa', 0.8, 4.0), ('embed', 6.0), 2.5981337616581444, 0.026852844042894296, (1, 206, 190183, 7990))
Embedding	"80 % column values have their Sentence-BERT embedding distance to ""france"" < 0.9"	"values whose Sentence-BERT embedding distance to ""france"" > 1.25"	0.9731471559571057	(('sbert', 1, 'france', 0.8, 0.9), ('sbert', 1.25), 2.5267563223803116, 0.026852844042894296, (1, 206, 187171, 11002))
CTA	"80 % column values have their Sherlock ""region""-classifier scores >= 0.30000000000000004"	"values whose Sherlock ""region""-classifier scores <= 0.002"	0.9725289184334276	(('cta', 'region', 0.8, 0.30000000000000004), ('cta', 0.002), 2.753965541216839, 0.02747108156657246, (0, 136, 190890, 7354))
Embedding	"80 % column values have their Glove embedding distance to ""delhi"" < 6.0"	"values whose Glove embedding distance to ""delhi"" > 11.0"	0.9723542768989127	(('embed', 1, 'delhi', 0.8, 6.0), ('embed', 11.0), 1.2283609233143244, 0.027645723101087268, (54, 2485, 93054, 102787))
Pattern	"97 % of values match pattern ""^[a-zA-Z]+[\+\-\d\.,]+$"""	"values not matching pattern ""^[a-zA-Z]+[\+\-\d\.,]+$"""	0.9722261588856169	(('pattern', 1, 'e08000010', '^[a-zA-Z]+[\\+\\-\\d\\.,]+$', 0.97), ('pattern', 0), 2.8343298944118356, 0.027773841114383087, (128, 5338, 192914, 0))
Embedding	"80 % column values have their Glove embedding distance to ""brooklyn"" < 5.0"	"values whose Glove embedding distance to ""brooklyn"" > 12.0"	0.9722118813864343	(('embed', 1, 'brooklyn', 0.8, 5.0), ('embed', 12.0), 1.2780238387168215, 0.027788118613565647, (7, 508, 93092, 104773))
Embedding	"80 % column values have their Glove embedding distance to ""accounting"" < 6.0"	"values whose Glove embedding distance to ""accounting"" > 8.5"	0.9721905316042402	(('embed', 1, 'accounting', 0.8, 6.0), ('embed', 8.5), 1.253476358687538, 0.027809468395759783, (43, 2031, 95372, 100934))
Embedding	"80 % column values have their Sentence-BERT embedding distance to ""ukraine"" < 1.0"	"values whose Sentence-BERT embedding distance to ""ukraine"" > 1.2750000000000001"	0.9721212018938675	(('sbert', 1, 'ukraine', 0.8, 1.0), ('sbert', 1.2750000000000001), 2.1784664405348457, 0.027878798106132474, (11, 690, 173671, 24008))
Embedding	"80 % column values have their Sentence-BERT embedding distance to ""kolkata knight riders"" < 1.2000000000000002"	"values whose Sentence-BERT embedding distance to ""kolkata knight riders"" > 1.3250000000000002"	0.9720887603932209	(('sbert', 1, 'kolkata knight riders', 0.8, 1.2000000000000002), ('sbert', 1.3250000000000002), 2.0491792943166636, 0.02791123960677907, (1, 198, 156688, 41493))
Embedding	"80 % column values have their Glove embedding distance to ""indian"" < 6.5"	"values whose Glove embedding distance to ""indian"" > 8.0"	0.9717206885369788	(('embed', 1, 'indian', 0.8, 6.5), ('embed', 8.0), 1.5343865083567605, 0.028279311463021168, (199, 7870, 121359, 68952))
Embedding	"80 % column values have their Glove embedding distance to ""consumer"" < 6.5"	"values whose Glove embedding distance to ""consumer"" > 9.0"	0.9717008105553371	(('embed', 1, 'consumer', 0.8, 6.5), ('embed', 9.0), 1.2387493960815301, 0.02829918944466297, (142, 5758, 94266, 98214))
Embedding	"80 % column values have their Glove embedding distance to ""furniture"" < 6.5"	"values whose Glove embedding distance to ""furniture"" > 11.0"	0.9714770455772971	(('embed', 1, 'furniture', 0.8, 6.5), ('embed', 11.0), 1.2312405131716204, 0.02852295442270292, (31, 1504, 93074, 103771))
Embedding	"80 % column values have their Glove embedding distance to ""ontario"" < 5.0"	"values whose Glove embedding distance to ""ontario"" > 6.5"	0.9712155945972027	(('embed', 1, 'ontario', 0.8, 5.0), ('embed', 6.5), 2.0049855925044704, 0.028784405402797267, (7, 490, 160546, 37337))
CTA	"80 % column values have their Sherlock ""region""-classifier scores >= 0.1"	"values whose Sherlock ""region""-classifier scores <= 0"	0.9711556652890285	(('cta', 'region', 0.8, 0.1), ('cta', 0), 1.3338419301498983, 0.028844334710971427, (6, 443, 98447, 99484))
Embedding	"80 % column values have their Glove embedding distance to ""lagos"" < 5.5"	"values whose Glove embedding distance to ""lagos"" > 7.0"	0.9709284909920993	(('embed', 1, 'lagos', 0.8, 5.5), ('embed', 7.0), 1.6010395756661193, 0.0290715090079007, (27, 1317, 129010, 68026))
CTA	"80 % column values have their Sherlock ""state""-classifier scores >= 0.5"	"values whose Sherlock ""state""-classifier scores <= 0"	0.9705552877951338	(('cta', 'state', 0.8, 0.5), ('cta', 0), 1.3199228526790971, 0.02944471220486624, (8, 523, 98453, 99396))
Embedding	"80 % column values have their Glove embedding distance to ""mexico"" < 6.0"	"values whose Glove embedding distance to ""mexico"" > 7.0"	0.9702766080339673	(('embed', 1, 'mexico', 0.8, 6.0), ('embed', 7.0), 1.7850704678623883, 0.029723391966032735, (146, 5616, 145328, 47290))
Function	"99 % of values return True on function ""url"" in Validators"	"values return False on function ""url"" in Validators"	0.9700390653686408	(('validator', 'url', 0.99), ('validator', 'url'), 2.862777177283241, 0.029960934631359154, (19, 965, 197396, 0))
Embedding	"80 % column values have their Glove embedding distance to ""shirt"" < 5.5"	"values whose Glove embedding distance to ""shirt"" > 10.5"	0.9697227818807256	(('embed', 1, 'shirt', 0.8, 5.5), ('embed', 10.5), 1.3059966276880306, 0.03027721811927446, (3, 284, 93111, 104982))
Embedding	"80 % column values have their Glove embedding distance to ""shirt"" < 5.5"	"values whose Glove embedding distance to ""shirt"" > 9.5"	0.9697227818807256	(('embed', 1, 'shirt', 0.8, 5.5), ('embed', 9.5), 1.3076148610869724, 0.03027721811927446, (3, 284, 93271, 104822))
Embedding	"80 % column values have their Glove embedding distance to ""phd"" < 7.0"	"values whose Glove embedding distance to ""phd"" > 12.0"	0.9693618401566665	(('embed', 1, 'phd', 0.8, 7.0), ('embed', 12.0), 1.2105962743312184, 0.03063815984333356, (148, 5512, 92953, 99767))
CTA	"80 % column values have their Doduo ""country""-classifier scores >= 4"	"values whose Doduo ""country""-classifier scores <= -1"""	0.9693493705766401	(('doduo', 'country', 0.8, 4), ('doduo', -1), 1.937739139904211, 0.030650629423359957, (22, 1058, 158616, 38684))
CTA	"80 % column values have their Sherlock ""state""-classifier scores >= 0.4"	"values whose Sherlock ""state""-classifier scores <= 0"	0.9692901162050342	(('cta', 'state', 0.8, 0.4), ('cta', 0), 1.3060935013305095, 0.030709883794965705, (10, 584, 98451, 99335))
Embedding	"80 % column values have their Glove embedding distance to ""hawaii"" < 6.0"	"values whose Glove embedding distance to ""hawaii"" > 11.0"	0.9691390919300947	(('embed', 1, 'hawaii', 0.8, 6.0), ('embed', 11.0), 1.2085450706204288, 0.03086090806990522, (139, 5165, 92962, 100114))
Embedding	"80 % column values have their Glove embedding distance to ""wholesale"" < 6.0"	"values whose Glove embedding distance to ""wholesale"" > 8.5"	0.9690729092876602	(('embed', 1, 'wholesale', 0.8, 6.0), ('embed', 8.5), 1.221891318881371, 0.030927090712339782, (73, 2884, 94453, 100970))
Embedding	"80 % column values have their Glove embedding distance to ""health"" < 7.0"	"values whose Glove embedding distance to ""health"" > 10.0"	0.9690709951817166	(('embed', 1, 'health', 0.8, 7.0), ('embed', 10.0), 1.2292396654417792, 0.030929004818283437, (300, 10542, 93083, 94455))
Embedding	"80 % column values have their Glove embedding distance to ""victoria"" < 5.5"	"values whose Glove embedding distance to ""victoria"" > 9.5"	0.9689699814942194	(('embed', 1, 'victoria', 0.8, 5.5), ('embed', 9.5), 1.215841790711178, 0.03103001850578058, (36, 1562, 93117, 103665))
Embedding	"80 % column values have their Glove embedding distance to ""indiana"" < 4.0"	"values whose Glove embedding distance to ""indiana"" > 6.0"	0.9686912223139172	(('embed', 1, 'indiana', 0.8, 4.0), ('embed', 6.0), 2.076560135760444, 0.031308777686082805, (4, 320, 164952, 33104))
Embedding	"80 % column values have their Glove embedding distance to ""agosto"" < 6.5"	"values whose Glove embedding distance to ""agosto"" > 10.5"	0.9683670660613859	(('embed', 1, 'agosto', 0.8, 6.5), ('embed', 10.5), 1.2260546630800964, 0.03163293393861407, (20, 950, 93125, 104285))
Embedding	"80 % column values have their Glove embedding distance to ""agosto"" < 6.5"	"values whose Glove embedding distance to ""agosto"" > 9.0"	0.9683670660613859	(('embed', 1, 'agosto', 0.8, 6.5), ('embed', 9.0), 1.245548494102148, 0.03163293393861407, (20, 950, 95047, 102363))
CTA	"80 % column values have their Doduo ""team""-classifier scores >= 4.5"	"values whose Doduo ""team""-classifier scores <= -1"""	0.9681215839887455	(('doduo', 'team', 0.8, 4.5), ('doduo', -1), 1.6097077166647948, 0.03187841601125456, (29, 1270, 131297, 65784))
Embedding	"80 % column values have their Sentence-BERT embedding distance to ""ukraine"" < 1.0"	"values whose Sentence-BERT embedding distance to ""ukraine"" > 1.25"	0.9667575748290365	(('sbert', 1, 'ukraine', 0.8, 1.0), ('sbert', 1.25), 2.4514358241318632, 0.033242425170963534, (14, 687, 189622, 8057))
Embedding	"80 % column values have their Glove embedding distance to ""california"" < 4.5"	"values whose Glove embedding distance to ""california"" > 7.0"	0.9666292698148202	(('embed', 1, 'california', 0.8, 4.5), ('embed', 7.0), 1.8589066319661525, 0.03337073018517981, (7, 421, 150252, 47700))
CTA	"80 % column values have their Doduo ""description""-classifier scores >= 4"	"values whose Doduo ""description""-classifier scores <= -1.5"""	0.9665487070887204	(('doduo', 'description', 0.8, 4), ('doduo', -1.5), 1.3160748822206207, 0.03345129291127953, (0, 111, 74155, 124114))
